action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,Procurement,,Finance,,,FA-010,file_access,HELIX_Budget_Q2.xlsx,,Joseph Beasley,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 10:14:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-036,file_access,GP217_Assay_Results.csv,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:15:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-046,file_access,HELIX_Regulatory_Briefing_Package.docx,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:15:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-070,file_access,GP217_Sample_Tracking_Record.csv,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:15:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-039,file_access,QC_Checklist_v3.pdf,,Kirsten Collins,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:15:00
,,Benefits,,Human Resources,,,HR-018,benefits_update,Open_Enrollment_Form.pdf,,Karen Campos,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 10:15:00
,,Endpoint Security,Rule Review,Information Technology,,,IT-006,firewall_update,,,Donald Gill,Boston,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 10:15:00
Send,,Laboratory Operations,,Research,,,LT-010,teams_message,,,Chelsea Miller,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:16:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-028,file_access,QC_Checklist_v3.pdf,,Rebecca Zavala,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:16:00
Send,,HELIX,,Regulatory Affairs,,,RA-003,teams_message,,,Johnathan Marshall,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 10:16:00
,,Procurement,,Finance,,,FA-006,file_access,HELIX_Cost_Forecast.xlsx,,Bryan Jones,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 10:16:00
Group Membership Review,,Cloud Migration,,Information Technology,,,IT-007,admin_action,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 10:16:00
,,Identity Modernization,,Information Technology,Laptop-042,,IT-029,endpoint_review,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 10:16:00
Operate,,Sample Processing,,Research,,,LT-043,instrument_use,,Mass Spectrometer-02,Logan Sanchez,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 10:17:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-020,compliance_review,,,Krista Hurst,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 10:17:00
Group Membership Review,,Cloud Migration,,Information Technology,,,IT-001,admin_action,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 10:17:00
Update,,HELIX,,Research,,,LT-003,record_update,,,Mary Blackburn,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 10:18:00
,,Recruiting,,Human Resources,,,HR-022,file_access,Research_Scientist_Candidates.xlsx,,Gregory Guerrero,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-05 10:18:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-052,file_access,GP217_Sample_Tracking_Record.csv,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:19:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-073,file_access,GP217_Sample_Tracking_Record.csv,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:19:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-083,file_access,GP217_Sample_Tracking_Record.csv,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:19:00
Send,,HELIX,,Research,,,LT-042,teams_message,,,Paul Campos,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:19:00
Edit,,FDA Submission,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-034,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Nicholas Mcbride,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 10:19:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-002,endpoint_review,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 10:19:00
,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-029,security_alert_review,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 10:19:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-022,file_access,GP217_Sample_Tracking_Record.csv,,Timothy James,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:20:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-042,file_access,HELIX_Regulatory_Briefing_Package.docx,,Brittany Brown,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:20:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-126,file_access,HELIX_Regulatory_Briefing_Package.docx,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:20:00
Approve,,Sample Processing,,Research,,,LT-032,record_update,,,Teresa Calderon,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 10:20:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-024,document_review,FDA_Submission_Draft_v5.docx,,Kathleen Hill,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 10:21:00
,,Infrastructure,Rule Review,Information Technology,,,IT-008,firewall_update,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 10:21:00
,,Cloud Migration,,Information Technology,,,IT-010,backup_check,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 10:22:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-014,file_access,GP217_Sample_Tracking_Record.csv,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:23:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-046,file_access,HELIX_Regulatory_Briefing_Package.docx,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:23:00
,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-025,security_alert_review,,,Amanda Gordon,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 10:23:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-001,file_access,HELIX_Regulatory_Briefing_Package.docx,,Susan Young,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:24:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-113,file_access,GP217_Sample_Tracking_Record.csv,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:24:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-138,file_access,GP217_Sample_Tracking_Record.csv,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:24:00
Send,,HELIX,,Research,,,LT-039,teams_message,,,Kirsten Collins,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:24:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-025,document_upload,FDA_Submission_Package_v1.zip,,Gail Garcia,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 10:24:00
,,Cloud Migration,,Information Technology,,,IT-007,backup_check,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 10:24:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-031,endpoint_review,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 10:24:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-051,file_access,GP217_Assay_Results.csv,,Nicholas Reilly,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:25:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-054,file_access,GP217_Assay_Results.csv,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:25:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-061,file_access,HELIX_Regulatory_Briefing_Package.docx,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:25:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-128,file_access,GP217_Assay_Results.csv,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:25:00
,,Benefits,,Human Resources,,,HR-017,file_access,Employee_Record_Update.pdf,,Nicole Calderon,Boston,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 10:25:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-041,file_access,GP217_Sample_Tracking_Record.csv,,George Knight,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:26:00
Approve,,Laboratory Operations,,Research,,,LT-011,record_update,,,Leslie Mejia,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 10:26:00
Send,,HELIX,,Research,,,LT-044,teams_message,,,Scott Buck,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:26:00
Approve,,HELIX,,Regulatory Affairs,,,RA-004,compliance_review,,,Peggy Jordan,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 10:26:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-074,file_access,GP217_Assay_Results.csv,,Sandy Cook,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:27:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-043,file_access,QC_Checklist_v3.pdf,,Logan Sanchez,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:27:00
Edit,,HELIX,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-005,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Tracy Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 10:27:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-012,document_review,FDA_Submission_Draft_v5.docx,,Monica Howard,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 10:27:00
,,Corporate Strategy,,Executive Leadership,,,EX-008,teams_message,,,John Hall,Tucson,All Departments,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-05 10:27:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-052,file_access,HELIX_Regulatory_Briefing_Package.docx,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:28:00
Send,,Analytical Chemistry,,Research,,,RS-088,teams_message,,,Spencer Aguilar,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:28:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-101,file_access,GP217_Assay_Results.csv,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:28:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-128,file_access,GP217_Assay_Results.csv,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:28:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-005,file_access,GP217_Assay_Results.csv,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:29:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-021,file_access,HELIX_Regulatory_Briefing_Package.docx,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 10:29:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-089,file_access,GP217_Sample_Tracking_Record.csv,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:29:00
Send,,Clinical Support,,Research,,,RS-101,teams_message,,,Amber Gomez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:29:00
Review,,FDA Submission,,Regulatory Affairs,,FDA Submission Draft,RA-038,document_review,FDA_Submission_Draft_v5.docx,,Erin Mcintyre,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 10:29:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-120,file_access,GP217_Assay_Results.csv,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:30:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-071,file_access,GP217_Sample_Tracking_Record.csv,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:31:00
Send,,Sample Processing,,Research,,,LT-009,teams_message,,,Lisa Pena,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:31:00
Send,,HELIX,,Research,,,RS-107,teams_message,,,Katie Hooper,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:32:00
Send,,HELIX,,Research,,,RS-130,teams_message,,,Joseph Wood,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:32:00
Operate,,HELIX,,Research,,,LT-019,instrument_use,,Mass Spectrometer-02,James Galloway,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 10:32:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-031,file_access,QC_Checklist_v3.pdf,,Dylan Martin,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:32:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-010,record_update,,,Jeffrey Briggs,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 10:32:00
,,Procurement,,Finance,,,FA-030,file_access,HELIX_Cost_Forecast.xlsx,,Molly Moore,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 10:32:00
Upload,,FDA Submission,,Regulatory Affairs,,FDA Submission Package,RA-034,document_upload,FDA_Submission_Package_v1.zip,,Nicholas Mcbride,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 10:33:00
,,Payroll,,Finance,,,FA-017,file_access,HELIX_Cost_Forecast.xlsx,,James Gibbs,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 10:33:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:34:00
,,Budget Planning,,Finance,,,FA-011,file_access,HELIX_Budget_Q2.xlsx,,Michael Rodriguez,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 10:34:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-013,file_access,GP217_Sample_Tracking_Record.csv,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:35:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-103,file_access,GP217_Sample_Tracking_Record.csv,,Timothy Huynh,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:35:00
Send,,Clinical Support,,Research,,,RS-105,teams_message,,,David Mason,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:35:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-132,file_access,GP217_Sample_Tracking_Record.csv,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:35:00
Send,,Sample Processing,,Research,,,LT-043,teams_message,,,Logan Sanchez,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 10:35:00
,,Payroll,,Finance,,,FA-031,file_access,HELIX_Budget_Q2.xlsx,,Larry Bender,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 10:35:00
,,Identity Modernization,Rule Review,Information Technology,,,IT-020,firewall_update,,,Joshua Gray,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 10:35:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-079,file_access,GP217_Assay_Results.csv,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:36:00
Send,,Clinical Support,,Research,,,RS-094,teams_message,,,Randy House,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:36:00
Send,,Analytical Chemistry,,Research,,,RS-050,teams_message,,,Rhonda Wallace,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 10:37:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-078,file_access,GP217_Sample_Tracking_Record.csv,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:37:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-001,file_access,QC_Checklist_v3.pdf,,Charles Snyder,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:37:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-037,file_access,QC_Checklist_v3.pdf,,Aaron Patterson,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 10:37:00
,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-023,security_alert_review,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 10:37:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-074,file_access,GP217_Sample_Tracking_Record.csv,,Sandy Cook,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:38:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-001,record_update,,,Ryan Anderson,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 10:38:00
,,Payroll,,Finance,,,FA-021,file_access,HELIX_Cost_Forecast.xlsx,,Mary Velasquez,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 10:38:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-060,file_access,GP217_Assay_Results.csv,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 10:39:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-116,file_access,GP217_Sample_Tracking_Record.csv,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 10:39:00
