action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Update,,HELIX,,Regulatory Affairs,,,RA-037,record_update,,,Ryan Perez,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 10:49:00
Send,,Research Portfolio,,Executive Leadership,,,EX-002,teams_message,,,James Johnson,Boston,All Departments,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-09 10:49:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-008,file_access,GP217_Sample_Tracking_Record.csv,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 10:50:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-107,file_access,GP217_Assay_Results.csv,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 10:50:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-090,file_access,GP217_Sample_Tracking_Record.csv,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 10:51:00
Send,,Biomarker Discovery,,Research,,,RS-002,teams_message,,,John Wright,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 10:52:00
Send,,Analytical Chemistry,,Research,,,RS-077,teams_message,,,Maria Hopkins,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 10:52:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-067,file_access,HELIX_Regulatory_Briefing_Package.docx,,Christina Hester,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 10:53:00
Approve,,Sample Processing,,Research,,,LT-026,record_update,,,Robin Wood,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 10:53:00
Send,,Payroll,,Finance,,,FA-007,teams_message,,,Jonathan Anderson,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 10:53:00
Approve,,HELIX,,Regulatory Affairs,,,RA-015,compliance_review,,,Richard Johns,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 10:54:00
Review Findings,,Infrastructure,,Information Technology,,,IT-017,vulnerability_review,,,Jonathan May,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 10:54:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-011,file_access,GP217_Assay_Results.csv,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 10:55:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-006,record_update,,,Howard Conway,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 10:55:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-028,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Andrew Payne,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 10:55:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-016,endpoint_review,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-09 10:55:00
Calibrate,,Sample Processing,,Research,,,LT-026,instrument_use,,Centrifuge-03,Robin Wood,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 10:56:00
Send,,HELIX,,Research,,,LT-035,teams_message,,,Toni Santos,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 10:56:00
Send,,Benefits,,Human Resources,,,HR-005,teams_message,,,Felicia Fisher,Tucson,Information Technology,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-09 10:56:00
Review,,Recruiting,,Human Resources,,Cybersecurity Awareness Completion Report,HR-015,training_review,Security_Awareness_Completion.csv,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,Learning Management System,2026-01-09 10:56:00
Send,,HELIX,,Research,,,RS-104,teams_message,,,Cindy Odonnell,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 10:57:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-131,file_access,HELIX_Regulatory_Briefing_Package.docx,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 10:57:00
Review,,Payroll,,Finance,,HELIX Budget Review,FA-031,budget_review,HELIX_Budget_Q2.xlsx,,Larry Bender,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-09 10:57:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-005,file_access,HELIX_Regulatory_Briefing_Package.docx,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 10:58:00
Open,,Budget Planning,,Finance,,Quarterly Forecast,FA-026,financial_report_access,Quarterly_Forecast_Q2.pdf,,Tammy Lopez,Boston,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-09 10:58:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-019,file_access,GP217_Sample_Tracking_Record.csv,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 10:59:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-040,teams_message,,,Kristen Oneal,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 10:59:00
Open,,Payroll,,Finance,,Quarterly Forecast,FA-014,financial_report_access,Quarterly_Forecast_Q2.pdf,,Andrew White,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-09 10:59:00
Send,,Budget Planning,,Finance,,,FA-023,teams_message,,,Zachary Becker,Tucson,Human Resources,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 10:59:00
Approve,,HELIX,,Research,,,LT-007,record_update,,,David Carroll,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 11:00:00
Create,,Recruiting,,Human Resources,,New Hire Onboarding Checklist,HR-008,onboarding_task,,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,In Progress,HRIS,2026-01-09 11:00:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-075,file_access,GP217_Assay_Results.csv,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:01:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-139,file_access,GP217_Assay_Results.csv,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:01:00
Update,,Sample Processing,,Research,,,LT-013,record_update,,,Jill Hall,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-09 11:01:00
Send,,Procurement,,Finance,,,FA-029,teams_message,,,Maria Robinson,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 11:01:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-049,file_access,GP217_Sample_Tracking_Record.csv,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:02:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-121,file_access,GP217_Assay_Results.csv,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:02:00
Calibrate,,Sample Processing,,Research,,,LT-028,instrument_use,,Centrifuge-03,Rebecca Zavala,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 11:02:00
Send,,Budget Planning,,Finance,,,FA-013,teams_message,,,Gerald Liu,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 11:02:00
Approve Rule Change,,Infrastructure,Research VLAN Rule UPdate,Information Technology,,,IT-032,firewall_update,,,Sara Hernandez,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-09 11:02:00
Review Findings,,Cloud Migration,,Information Technology,,,IT-007,vulnerability_review,,,Sherry Jones,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 11:03:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-036,file_access,HELIX_Regulatory_Briefing_Package.docx,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 11:04:00
Send,,HELIX,,Research,,,RS-083,teams_message,,,Brandy Armstrong,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 11:04:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-048,file_access,GP217_Assay_Results.csv,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:05:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-071,file_access,GP217_Sample_Tracking_Record.csv,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:05:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-116,file_access,HELIX_Regulatory_Briefing_Package.docx,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 11:05:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-039,record_update,,,Brittany Stevenson,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:05:00
Approve Patch Deployment,,Endpoint Security,,Information Technology,,,IT-022,patch_management,,,Stephen Bridges,Boston,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-09 11:05:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-116,file_access,GP217_Sample_Tracking_Record.csv,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:06:00
Send,,Payroll,,Finance,,,FA-001,teams_message,,,Lori Gibson,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 11:06:00
Send,,HELIX,,Research,,,LT-019,teams_message,,,James Galloway,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 11:08:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-031,record_update,,,Kimberly Bautista,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:08:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-083,file_access,GP217_Sample_Tracking_Record.csv,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:09:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-113,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 11:09:00
Send,,HELIX,,Regulatory Affairs,,,RA-029,teams_message,,,Jeffrey Weiss,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 11:09:00
Reset Password,,Cloud Migration,,Information Technology,,,IT-007,identity_management,,,Sherry Jones,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 11:09:00
Review Findings,,Endpoint Security,,Information Technology,,,IT-019,vulnerability_review,,,Susan Greene,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 11:09:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-008,file_access,GP217_Sample_Tracking_Record.csv,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:10:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-022,file_access,GP217_Assay_Results.csv,,Timothy James,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:10:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-033,file_access,GP217_Assay_Results.csv,,James Rosario,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:10:00
Calibrate,,HELIX,,Research,,,LT-007,instrument_use,,Centrifuge-03,David Carroll,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 11:10:00
Review Group Membership,,Infrastructure,,Information Technology,,,IT-013,identity_management,,,James Cooper,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 11:10:00
Send,,HELIX,,Research,,,RS-067,teams_message,,,Christina Hester,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 11:11:00
Approve Rule Change,,Infrastructure,Research VLAN Rule UPdate,Information Technology,,,IT-017,firewall_update,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-09 11:11:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-053,file_access,GP217_Assay_Results.csv,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:12:00
Review Group Membership,,Infrastructure,,Information Technology,,,IT-033,identity_management,,,Amy Zamora,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 11:12:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-019,file_access,HELIX_Regulatory_Briefing_Package.docx,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 11:13:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:13:00
Update,,Sample Processing,,Research,,,LT-001,record_update,,,Charles Snyder,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-09 11:13:00
Send,,Budget Planning,,Finance,,,FA-028,teams_message,,,Jamie Cannon,Tucson,Human Resources,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 11:13:00
Review Endpoint Health,,Identity Modernization,,Information Technology,Research-Laptop-042,,IT-004,endpoint_review,,,Edward Schmitt,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-09 11:13:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-066,file_access,GP217_Assay_Results.csv,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:14:00
Approve Rule Change,,Endpoint Security,Research VLAN Rule UPdate,Information Technology,,,IT-012,firewall_update,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-09 11:14:00
Reset Password,,Endpoint Security,,Information Technology,,,IT-019,identity_management,,,Susan Greene,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 11:14:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-029,file_access,GP217_Sample_Tracking_Record.csv,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:15:00
Approve,,Payroll,,Finance,,,FA-009,procurement_review,,,Debra Fisher,Tucson,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-09 11:15:00
Send,,Benefits,,Human Resources,,,HR-018,teams_message,,,Karen Campos,Tucson,Information Technology,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-09 11:15:00
Investigate,Unusual VPN Location,Infrastructure,,Information Technology,,,IT-008,security_alert_review,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 11:15:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-088,file_access,GP217_Assay_Results.csv,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:16:00
Send,,Sample Processing,,Research,,,LT-002,teams_message,,,Doris Singh,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 11:16:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-003,document_review,FDA_Submission_Draft_v5.docx,,Johnathan Marshall,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 11:16:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-085,file_access,GP217_Assay_Results.csv,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 11:17:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-120,file_access,HELIX_Regulatory_Briefing_Package.docx,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 11:17:00
Calibrate,,HELIX,,Research,,,LT-017,instrument_use,,Centrifuge-03,Amanda Ward,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 11:17:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-036,compliance_review,,,Christopher Cruz,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:17:00
Approve,,HELIX,,Regulatory Affairs,,,RA-037,compliance_review,,,Ryan Perez,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:17:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-043,file_access,QC_Checklist_v3.pdf,,Logan Sanchez,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 11:19:00
Approve,,FDA Submission,,Regulatory Affairs,,,RA-010,compliance_review,,,Jeffrey Briggs,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:19:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-021,compliance_review,,,Angela Ramirez,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 11:19:00
Review,,Procurement,,Finance,,Payroll Reconciliation,FA-030,payroll_review,Payroll_Reconciliation.csv,,Molly Moore,Tucson,,,Finance Analyst,Confidential,,Payroll System,2026-01-09 11:19:00
Review Findings,,Endpoint Security,,Information Technology,,,IT-014,vulnerability_review,,,Jennifer Clark,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 11:19:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-128,file_access,GP217_Sample_Tracking_Record.csv,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 11:20:00
