action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-102,file_access,GP217_Assay_Results.csv,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:36:00
Update,,Benefits,,Human Resources,,Employee Record Update,HR-005,employee_record_update,Employee_Record_Update.pdf,,Felicia Fisher,Tucson,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-06 09:36:00
Operate,,Sample Processing,,Research,,,LT-008,instrument_use,,Mass Spectrometer-02,Amy Baker,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 09:37:00
Send,,Sample Processing,,Research,,,LT-013,teams_message,,,Jill Hall,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 09:37:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-021,document_upload,FDA_Submission_Package_v1.zip,,Angela Ramirez,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 09:37:00
Send,,Identity Modernization,,Information Technology,,,IT-004,teams_message,,,Edward Schmitt,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-06 09:37:00
,,Technology Modernization,,Executive Leadership,,,EX-007,login,,,Mark Hernandez,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 09:37:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-091,file_access,HELIX_Regulatory_Briefing_Package.docx,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:38:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-132,file_access,GP217_Sample_Tracking_Record.csv,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:38:00
Send,,HELIX,,Research,,,LT-019,teams_message,,,James Galloway,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 09:38:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-036,document_review,FDA_Submission_Draft_v5.docx,,Christopher Cruz,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 09:38:00
Review Group Membership,,Cloud Migration,,Information Technology,,,IT-001,identity_management,,,Joshua Blake,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 09:38:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-092,file_access,GP217_Assay_Results.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:40:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-127,file_access,GP217_Assay_Results.csv,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:40:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-133,file_access,GP217_Sample_Tracking_Record.csv,,Melissa French,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:40:00
,,Research Portfolio,,Executive Leadership,,,EX-010,login,,,Martin Harris,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 09:40:00
Send,,Biomarker Discovery,,Research,,,RS-026,teams_message,,,Julie Patton,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:41:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-023,file_access,QC_Checklist_v3.pdf,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-06 09:41:00
Open,,Payroll,,Finance,,Quarterly Forecast,FA-031,financial_report_access,Quarterly_Forecast_Q2.pdf,,Larry Bender,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-06 09:41:00
Approve,,Procurement,,Finance,,,FA-032,procurement_review,,,Megan Cox,Boston,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-06 09:41:00
Send,,Benefits,,Human Resources,,,HR-013,teams_message,,,Alexa Sanders,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-06 09:41:00
Review Findings,,Identity Modernization,,Information Technology,,,IT-030,vulnerability_review,,,Rachel Huerta,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-06 09:41:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-033,document_upload,FDA_Submission_Package_v1.zip,,Nicole Taylor,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 09:42:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-031,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:43:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-094,file_access,HELIX_Regulatory_Briefing_Package.docx,,Randy House,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:43:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-032,document_upload,FDA_Submission_Package_v1.zip,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 09:43:00
Upload,,HELIX,,Regulatory Affairs,,FDA Submission Package,RA-037,document_upload,FDA_Submission_Package_v1.zip,,Ryan Perez,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 09:43:00
Approve,,Payroll,,Finance,,,FA-021,procurement_review,,,Mary Velasquez,Tucson,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-06 09:43:00
Send,,Biomarker Discovery,,Research,,,RS-068,teams_message,,,Joshua Wheeler,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:44:00
Send,,Analytical Chemistry,,Research,,,RS-110,teams_message,,,Diane Brown,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:44:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-028,document_upload,FDA_Submission_Package_v1.zip,,Andrew Payne,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 09:44:00
Send,,Recruiting,,Human Resources,,,HR-014,teams_message,,,Tina Lewis,Boston,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-06 09:44:00
Operate,,HELIX,,Research,,,LT-034,instrument_use,,Mass Spectrometer-02,Judy Cooke,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 09:45:00
,,Technology Modernization,,Executive Leadership,,,EX-009,login,,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 09:45:00
Review,,Technology Modernization,,Executive Leadership,,Enterprise Risk Assessment,EX-009,risk_review,Enterprise_Risk_Assessment.pdf,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,Enterprise Risk Management,2026-01-06 09:45:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-108,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:46:00
Send,,HELIX,,Regulatory Affairs,,,RA-003,teams_message,,,Johnathan Marshall,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-06 09:46:00
Edit,,HELIX,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-005,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Tracy Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 09:46:00
Review Endpoint Health,,Cloud Migration,,Information Technology,Research-Laptop-042,,IT-009,endpoint_review,,,Nicholas Stein,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 09:46:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-017,file_access,HELIX_Regulatory_Briefing_Package.docx,,Emily Ortiz,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:47:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-109,file_access,GP217_Sample_Tracking_Record.csv,,Margaret Marsh,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:47:00
Approve,,Sample Processing,,Research,,,LT-006,record_update,,,Catherine Patterson,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-06 09:47:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-041,file_access,HELIX_Regulatory_Briefing_Package.docx,,George Knight,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:48:00
Send,,Analytical Chemistry,,Research,,,RS-060,teams_message,,,Rebecca Johnson,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:48:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-003,file_access,GP217_Sample_Tracking_Record.csv,,Matthew Adams,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:49:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-008,file_access,HELIX_Regulatory_Briefing_Package.docx,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:49:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-071,file_access,GP217_Sample_Tracking_Record.csv,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:49:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-086,file_access,GP217_Sample_Tracking_Record.csv,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:49:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-100,file_access,GP217_Assay_Results.csv,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:49:00
Approve,,HELIX,,Regulatory Affairs,,,RA-008,compliance_review,,,Donna Bell,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 09:49:00
Approve,,HELIX,,Regulatory Affairs,,,RA-035,compliance_review,,,Donald Tapia,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 09:49:00
Send,,Identity Modernization,,Information Technology,,,IT-005,teams_message,,,Tamara Pacheco,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-06 09:49:00
Send,,Analytical Chemistry,,Research,,,RS-007,teams_message,,,Christopher Lang,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:50:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-022,file_access,HELIX_Regulatory_Briefing_Package.docx,,Timothy James,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:50:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-091,file_access,HELIX_Regulatory_Briefing_Package.docx,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:50:00
Calibrate,,Laboratory Operations,,Research,,,LT-020,instrument_use,,Centrifuge-03,Matthew Coleman,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 09:50:00
Update,,Laboratory Operations,,Research,,,LT-024,record_update,,,Sharon Henry,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-06 09:50:00
Update,,Procurement,,Finance,,HELIX Cost Forecast,FA-012,forecast_update,HELIX_Cost_Forecast.xlsx,,Cory Hammond,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-06 09:50:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-006,endpoint_review,,,Donald Gill,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 09:50:00
Approve Patch Deployment,,Cloud Migration,,Information Technology,,,IT-007,patch_management,,,Sherry Jones,Boston,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-06 09:50:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-129,file_access,HELIX_Regulatory_Briefing_Package.docx,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:51:00
Review Remote Login,,Infrastructure,,Information Technology,Remote-Laptop-017,,IT-017,vpn_review,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,Verified,VPN Gateway,2026-01-06 09:51:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-008,file_access,GP217_Assay_Results.csv,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:52:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-019,file_access,QC_Checklist_v3.pdf,,James Galloway,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-06 09:52:00
Calibrate,,Laboratory Operations,,Research,,,LT-024,instrument_use,,Centrifuge-03,Sharon Henry,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 09:52:00
Open,,Procurement,,Finance,,Quarterly Forecast,FA-029,financial_report_access,Quarterly_Forecast_Q2.pdf,,Maria Robinson,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-06 09:52:00
Send,,Analytical Chemistry,,Research,,,RS-007,teams_message,,,Christopher Lang,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:53:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-043,file_access,GP217_Sample_Tracking_Record.csv,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:53:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-046,file_access,HELIX_Regulatory_Briefing_Package.docx,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:53:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-078,file_access,GP217_Sample_Tracking_Record.csv,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:53:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-105,file_access,HELIX_Regulatory_Briefing_Package.docx,,David Mason,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:53:00
Send,,Analytical Chemistry,,Research,,,RS-113,teams_message,,,Jordan Williams,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:53:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-019,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Larry Wilcox,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 09:53:00
Review,,Procurement,,Finance,,Payroll Reconciliation,FA-024,payroll_review,Payroll_Reconciliation.csv,,Steven Walton,Boston,,,Finance Analyst,Confidential,,Payroll System,2026-01-06 09:53:00
Approve,,Budget Planning,,Finance,,,FA-033,procurement_review,,,Carl Johnson,Boston,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-06 09:54:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-061,file_access,GP217_Assay_Results.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:55:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-066,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:55:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-033,file_access,GP217_Assay_Results.csv,,James Rosario,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 09:56:00
Send,,Analytical Chemistry,,Research,,,RS-052,teams_message,,,Abigail Hayes,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:56:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-119,file_access,HELIX_Regulatory_Briefing_Package.docx,,Michael Gomez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 09:56:00
Calibrate,,Laboratory Operations,,Research,,,LT-038,instrument_use,,Centrifuge-03,Brett Gardner,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 09:56:00
Review,,FDA Submission,,Regulatory Affairs,,FDA Submission Draft,RA-010,document_review,FDA_Submission_Draft_v5.docx,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 09:56:00
Send,,Recruiting,,Human Resources,,,HR-001,teams_message,,,Michael Wilson,Tucson,Information Technology,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-06 09:56:00
Update,,Recruiting,,Human Resources,,Employee Record Update,HR-004,employee_record_update,Employee_Record_Update.pdf,,Lisa Stevens,Boston,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-06 09:56:00
Reset Password,,Endpoint Security,,Information Technology,,,IT-019,identity_management,,,Susan Greene,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 09:56:00
Send,,Biomarker Discovery,,Research,,,RS-034,teams_message,,,Tonya Davis,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 09:57:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-005,document_review,FDA_Submission_Draft_v5.docx,,Tracy Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 09:58:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-127,file_access,GP217_Sample_Tracking_Record.csv,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 09:59:00
Update,,Recruiting,,Human Resources,,Employee Record Update,HR-004,employee_record_update,Employee_Record_Update.pdf,,Lisa Stevens,Boston,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-06 09:59:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-021,file_access,QC_Checklist_v3.pdf,,Bryan Murphy,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-06 10:00:00
Update,,Recruiting,,Human Resources,,Open Enrollment Form,HR-015,benefits_update,Open_Enrolment_Form.pdf,,Nicholas Valenzuela,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-06 10:00:00
